customer_id,email,first_name,last_name,age,gender,annual_income,customer_segment,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
3383,robertdougherty@example.org,Katelyn,Bush,20,Other,33434,Low Value,Widowed,Bachelor,Urban,Moorefort,Nevada,USA,2023-01-02,2023-01-10,Mobile App,True
3384,brucewright@example.org,Molly,Maldonado,28,F,48111,Low Value,Divorced,Bachelor,Suburban,Nicholasshire,North Dakota,USA,2024-09-01,2024-09-22,Web,True
3385,darrenwhite@example.org,William,Carter,55,F,96540,High Value,Widowed,Bachelor,Suburban,Meltonton,Indiana,USA,2024-05-26,2024-06-05,Web,True
3386,jonathan31@example.net,Vincent,Mckinney,34,M,78438,Mid Value,Married,Bachelor,Suburban,Rodriguezland,Oregon,USA,2024-01-13,2024-01-21,Web,True
3387,david91@example.com,Jennifer,May,19,M,34953,Low Value,Single,High School,Rural,East Gregory,Texas,USA,2024-03-13,2024-04-01,Email,True
3388,jennyhaas@example.com,Anthony,Taylor,72,M,78736,Mid Value,Widowed,Some College,Rural,South Lindseyfurt,California,USA,2023-07-26,2023-08-12,Web,True
3389,ryan65@example.net,Colleen,Bright,52,Other,66266,Mid Value,Single,Bachelor,Urban,Justinview,Kansas,USA,2023-04-28,2023-05-13,Mobile App,False
3390,moorerobert@example.org,Jennifer,Davis,28,M,47813,Low Value,Married,Some College,Suburban,Port Chase,Connecticut,USA,2024-08-12,2024-09-04,Mobile App,False
3391,walterjohnson@example.org,Kristen,Jimenez,54,F,97192,High Value,Divorced,High School,Suburban,South Christina,Indiana,USA,2023-04-28,2023-05-23,Web,True
3392,hneal@example.com,William,Taylor,66,F,82522,High Value,Single,High School,Urban,Jenniferland,Florida,USA,2024-02-23,2024-03-13,Web,True
3393,scottgraham@example.com,Michael,Jones,31,Other,43172,Low Value,Single,Bachelor,Suburban,New David,Wyoming,USA,2023-07-23,2023-08-16,Mobile App,True
3394,sparks@example.com,Sara,Davis,28,F,43381,Low Value,Married,Bachelor,Suburban,Morganborough,Mississippi,USA,2025-01-13,2025-01-23,Mobile App,True
3395,cwright@example.org,Eric,Hickman,68,M,64606,Mid Value,Single,Master,Rural,South Sarah,Vermont,USA,2023-07-15,2023-08-12,Mobile App,True
3396,stephaniemoore@example.com,David,Nunez,30,F,50852,Mid Value,Widowed,Some College,Urban,Barrettport,New Mexico,USA,2023-07-07,2023-07-25,Mobile App,True
3397,osullivan@example.org,Suzanne,Trujillo,29,F,53961,Mid Value,Widowed,Bachelor,Suburban,Baileymouth,South Carolina,USA,2024-11-03,2024-11-18,Web,True
3398,drichards@example.com,Anita,Smith,50,Other,83888,High Value,Divorced,Some College,Suburban,Lesliemouth,South Dakota,USA,2023-05-04,2023-05-08,Web,True
3399,dsmith@example.com,Shawn,Ford,24,F,38174,Low Value,Married,Bachelor,Urban,Marybury,Rhode Island,USA,2023-12-30,2024-01-24,Mobile App,True
3400,donald06@example.net,Brandon,Henderson,73,F,74197,Mid Value,Widowed,Some College,Rural,Garciastad,Pennsylvania,USA,2024-05-13,2024-05-22,Email,True
3401,allenyvonne@example.net,Mary,Meyer,50,Other,88135,High Value,Divorced,High School,Urban,Patriciaport,West Virginia,USA,2024-08-28,2024-09-01,Email,True
3402,cobbmike@example.org,Linda,Luna,21,M,31178,Low Value,Single,Some College,Urban,Hallbury,Mississippi,USA,2024-07-20,2024-07-23,Web,True
3403,jarmstrong@example.org,Stephen,Romero,56,M,101199,High Value,Single,High School,Suburban,North Carly,Kansas,USA,2025-01-14,2025-01-19,Web,False
3404,williamskathleen@example.com,Melanie,Greer,23,Other,34534,Low Value,Married,Master,Suburban,Frankborough,Illinois,USA,2023-06-18,2023-07-05,Mobile App,True
3405,johngonzalez@example.org,Katrina,Martinez,18,M,45000,Low Value,Widowed,High School,Suburban,Gallowayhaven,Montana,USA,2023-04-21,2023-05-12,Mobile App,True
3406,bradleyhall@example.com,Susan,Oneill,24,Other,27173,Low Value,Single,Some College,Rural,Port Michaelview,Michigan,USA,2024-01-05,2024-01-21,Mobile App,True
3407,lisaalvarado@example.net,Samuel,Perry,25,Other,35738,Low Value,Divorced,Master,Urban,New Emilyfort,New Jersey,USA,2023-05-04,2023-05-22,Mobile App,True
3408,williamsrebecca@example.net,Jeff,Hughes,29,F,44192,Low Value,Married,Some College,Urban,Rickyberg,Washington,USA,2023-12-30,2024-01-25,Web,True
3409,kstewart@example.com,Kelly,Hunt,32,M,42066,Low Value,Divorced,Bachelor,Suburban,North Lori,Idaho,USA,2023-07-08,2023-07-12,Email,True
3410,jeremy66@example.org,Mary,Williamson,43,M,89836,High Value,Married,Some College,Suburban,West Frank,Rhode Island,USA,2023-04-19,2023-05-19,Mobile App,True
3411,skim@example.com,Kristen,Curtis,18,M,33358,Low Value,Single,Bachelor,Urban,East Paulmouth,Oklahoma,USA,2024-04-09,2024-04-20,Mobile App,True
3412,michelebernard@example.net,Karen,Lewis,37,M,90000,High Value,Divorced,Bachelor,Rural,Lake Regina,Mississippi,USA,2024-11-14,2024-11-26,Web,True
3413,bensontracy@example.net,Courtney,Jenkins,63,F,69967,Mid Value,Widowed,High School,Urban,Benjaminbury,South Carolina,USA,2024-12-25,2025-01-24,Web,True
3414,kimberlysmith@example.net,Gregory,Ochoa,28,F,40436,Low Value,Married,Some College,Suburban,North Levi,Massachusetts,USA,2023-10-08,2023-10-27,Mobile App,True
3415,francoshannon@example.net,Karen,Fields,27,M,49206,Low Value,Single,Master,Suburban,Hunterville,Connecticut,USA,2023-08-13,2023-08-20,Mobile App,True
3416,jacobdurham@example.com,Shirley,Fernandez,26,F,35000,Low Value,Married,Some College,Urban,North Daisymouth,Vermont,USA,2023-08-30,2023-09-10,Web,True
3417,angelaroberts@example.org,Jessica,Smith,33,M,69080,Mid Value,Divorced,Master,Rural,Howardton,West Virginia,USA,2024-10-06,2024-10-06,Web,True
3418,gibbsreginald@example.net,Melissa,Miller,20,Other,32600,Low Value,Single,Some College,Urban,Thomaschester,Massachusetts,USA,2025-01-09,2025-01-26,Mobile App,True
3419,williamspaul@example.net,Tina,Wilson,44,M,101919,High Value,Widowed,Some College,Urban,Smithstad,New Hampshire,USA,2024-10-28,2024-10-29,Email,True
3420,april48@example.org,Wendy,Brown,36,Other,79736,Mid Value,Divorced,Bachelor,Suburban,Lake Lisafurt,North Dakota,USA,2024-04-11,2024-04-13,Web,True
3421,jessica02@example.org,John,Morton,27,M,44352,Low Value,Married,Master,Urban,Salazarside,Oregon,USA,2025-01-28,2025-01-29,Mobile App,True
3422,dawndiaz@example.org,Alejandra,Lyons,66,Other,70429,Mid Value,Widowed,Some College,Rural,Garciahaven,Maryland,USA,2023-02-27,2023-03-08,Web,True
3423,jenna36@example.com,Greg,Perkins,75,M,61965,Mid Value,Widowed,High School,Rural,Nicholasberg,Arkansas,USA,2024-10-23,2024-10-26,Email,True
3424,william28@example.com,Barry,Smith,26,Other,40449,Low Value,Divorced,Some College,Urban,Mcdonaldshire,New Mexico,USA,2024-01-15,2024-01-16,Web,False
3425,dillonjimmy@example.org,Michele,Terry,69,F,76761,Mid Value,Divorced,Some College,Urban,Sanchezland,California,USA,2024-07-30,2024-08-20,Web,True
3426,vrivera@example.net,Ricardo,Hernandez,69,F,54988,Mid Value,Divorced,Bachelor,Rural,Smithfort,Hawaii,USA,2024-04-18,2024-05-01,Email,True
3427,diana12@example.com,Brian,James,46,F,83780,High Value,Married,Some College,Urban,East Jillian,New York,USA,2024-12-15,2024-12-20,Email,True
3428,mitchellgood@example.net,Aaron,Howard,57,Other,58816,Mid Value,Divorced,Bachelor,Urban,South Danielle,Wisconsin,USA,2023-06-18,2023-06-23,Web,False
3429,mchung@example.com,Susan,Richards,19,M,35935,Low Value,Divorced,Some College,Suburban,New Alexander,Delaware,USA,2023-11-04,2023-11-09,Mobile App,True
3430,obennett@example.com,Jenny,Mckenzie,35,Other,88014,High Value,Divorced,Some College,Rural,Lake Michael,Wisconsin,USA,2024-09-05,2024-09-19,Mobile App,True
3431,dnovak@example.com,Michael,Singh,36,M,56984,Mid Value,Married,Some College,Suburban,Castillotown,Delaware,USA,2024-04-01,2024-04-02,Mobile App,True
3432,jessehenderson@example.org,Chris,Gordon,38,Other,51469,Mid Value,Widowed,Bachelor,Suburban,West Louisfort,Idaho,USA,2023-03-12,2023-03-26,Mobile App,True
3433,lukehall@example.net,Sally,Lucas,38,F,68751,Mid Value,Divorced,Some College,Rural,Lake Paulberg,Tennessee,USA,2023-06-16,2023-07-13,Web,True
3434,ybernard@example.com,Scott,Daniel,31,M,47598,Low Value,Divorced,Bachelor,Suburban,Russellborough,North Dakota,USA,2023-10-04,2023-10-11,Mobile App,True
3435,samuelcook@example.com,Christopher,Caldwell,21,Other,33866,Low Value,Divorced,Some College,Urban,West Crystalfort,Massachusetts,USA,2023-01-03,2023-01-20,Mobile App,True
3436,heatherlopez@example.net,Mike,Walters,54,F,83305,High Value,Married,Master,Suburban,Teresaview,Arizona,USA,2023-11-02,2023-11-13,Email,True
3437,crystallopez@example.org,Thomas,Holt,58,F,69741,Mid Value,Divorced,Some College,Suburban,Port Josephbury,Mississippi,USA,2023-09-12,2023-10-04,Web,True
3438,brandiharris@example.org,Joseph,Knight,44,M,95512,High Value,Widowed,Some College,Urban,Emilyside,Colorado,USA,2024-07-12,2024-07-18,Mobile App,True
3439,kelli67@example.net,Kristin,Johnson,38,Other,80404,High Value,Married,Some College,Urban,South Johnnychester,Massachusetts,USA,2024-12-24,2025-01-22,Mobile App,True
3440,nicholashoward@example.org,Elizabeth,Padilla,29,Other,35280,Low Value,Single,High School,Rural,West Jacqueline,Minnesota,USA,2024-02-25,2024-03-15,Mobile App,True
3441,cthomas@example.com,Victoria,Contreras,69,Other,67427,Mid Value,Married,Some College,Rural,Port Ryan,South Carolina,USA,2023-04-11,2023-04-19,Mobile App,True
3442,aprilschwartz@example.com,Michelle,Watson,25,M,33836,Low Value,Divorced,Some College,Urban,East Frank,Nebraska,USA,2023-02-24,2023-03-01,Mobile App,True
3443,barbara98@example.net,Joseph,King,33,Other,60820,Mid Value,Married,Some College,Urban,Port Brandonville,Virginia,USA,2024-01-25,2024-02-03,Web,False
3444,achristensen@example.net,John,Jones,60,M,96303,High Value,Divorced,High School,Urban,Melissastad,Minnesota,USA,2024-06-16,2024-06-28,Email,False
3445,antonioingram@example.com,Joseph,Palmer,28,F,43528,Low Value,Married,Bachelor,Urban,West Daniel,West Virginia,USA,2024-02-25,2024-03-05,Web,True
3446,ycurtis@example.net,Michael,Williams,32,Other,47241,Low Value,Single,High School,Suburban,Michaelview,Texas,USA,2023-07-14,2023-07-22,Mobile App,True
3447,teresamclean@example.net,Katherine,Anderson,36,Other,75560,Mid Value,Married,Bachelor,Urban,North Sandra,Missouri,USA,2023-03-24,2023-03-26,Mobile App,True
3448,garciamichael@example.org,Matthew,Velasquez,42,M,81130,High Value,Widowed,Bachelor,Urban,New Amandashire,West Virginia,USA,2023-02-11,2023-02-26,Email,True
3449,barryward@example.net,Melvin,Smith,41,Other,62301,Mid Value,Single,Master,Rural,Yatesport,South Dakota,USA,2024-07-26,2024-08-22,Email,True
3450,evanunderwood@example.com,Vanessa,Glenn,32,F,44820,Low Value,Widowed,Master,Rural,Lake Zacharyport,Maryland,USA,2024-03-02,2024-03-18,Web,True
3451,donaldolson@example.net,Sheila,Joseph,27,Other,53934,Mid Value,Married,Bachelor,Rural,Andrewview,Kansas,USA,2023-02-03,2023-02-10,Mobile App,True
3452,johnsonstephen@example.org,Kimberly,Fritz,20,M,30394,Low Value,Divorced,Some College,Suburban,South Patricia,Nevada,USA,2023-02-15,2023-02-16,Web,True
3453,ruizrichard@example.org,Melissa,Stewart,21,F,27209,Low Value,Widowed,Some College,Rural,Port James,North Carolina,USA,2024-06-17,2024-07-08,Mobile App,True
3454,hayessamuel@example.com,Thomas,Smith,64,F,85227,High Value,Single,Some College,Suburban,New Matthewstad,Florida,USA,2023-07-02,2023-07-04,Email,True
3455,emmabrown@example.org,Pamela,Jones,27,M,45432,Low Value,Single,Bachelor,Urban,Coreymouth,Kentucky,USA,2024-02-28,2024-02-29,Mobile App,True
3456,garrettruiz@example.org,Sarah,Freeman,42,F,82347,High Value,Widowed,High School,Urban,Patrickmouth,Hawaii,USA,2023-05-19,2023-05-20,Email,True
3457,heather59@example.org,Joshua,Wright,38,M,71494,Mid Value,Single,Some College,Urban,Robertbury,Wisconsin,USA,2023-12-20,2024-01-15,Mobile App,True
3458,ryanmccoy@example.net,Erin,Edwards,69,M,83097,High Value,Divorced,Master,Urban,Lake Denise,Wisconsin,USA,2024-03-05,2024-03-14,Mobile App,True
3459,kingstephanie@example.net,Hailey,Reeves,33,M,90000,High Value,Single,Master,Suburban,Karenshire,Missouri,USA,2023-03-30,2023-03-31,Web,True
3460,fanderson@example.org,Justin,Barry,24,Other,37670,Low Value,Widowed,Bachelor,Suburban,Lake Matthewberg,Colorado,USA,2023-11-26,2023-12-04,Mobile App,True
3461,gonzalezsherry@example.com,John,Landry,75,F,88447,High Value,Divorced,Some College,Urban,Port Alexis,Delaware,USA,2023-06-03,2023-06-26,Mobile App,True
3462,trevor90@example.org,Karen,Jordan,32,F,44337,Low Value,Married,Bachelor,Urban,Port Gail,Rhode Island,USA,2023-08-25,2023-09-05,Mobile App,True
3463,jonespaula@example.com,Anthony,Trujillo,27,Other,41088,Low Value,Single,Bachelor,Rural,Toddton,North Dakota,USA,2023-11-11,2023-11-30,Mobile App,False
3464,troy64@example.com,Travis,Taylor,41,M,90934,High Value,Widowed,Master,Urban,North Michael,Alaska,USA,2023-03-15,2023-03-29,Mobile App,True
3465,gabrielcooper@example.com,Ashley,Walker,24,F,33169,Low Value,Widowed,Master,Urban,North Kathyfurt,West Virginia,USA,2024-01-15,2024-01-24,Web,True
3466,uford@example.org,Jose,Adams,22,M,25759,Low Value,Widowed,Some College,Urban,Lake Jason,Colorado,USA,2025-01-22,2025-01-26,Mobile App,True
3467,obrown@example.net,April,Johnson,61,Other,70089,Mid Value,Divorced,High School,Suburban,Samanthaborough,Maryland,USA,2024-11-06,2024-12-03,Web,True
3468,olove@example.com,Danielle,Conley,43,F,95989,High Value,Divorced,Some College,Suburban,West Anthonyshire,Vermont,USA,2024-10-07,2024-10-31,Web,True
3469,deborahpadilla@example.org,James,Thomas,43,Other,95405,High Value,Married,Bachelor,Urban,New Nicolechester,North Carolina,USA,2024-06-27,2024-07-11,Mobile App,True
3470,robertwilliams@example.com,Joseph,Jones,28,F,50651,Mid Value,Married,Some College,Rural,Ericberg,Iowa,USA,2024-08-27,2024-09-23,Mobile App,True
3471,castilloaaron@example.com,Allison,Brown,18,M,34318,Low Value,Divorced,Bachelor,Suburban,North Eric,Kentucky,USA,2024-06-10,2024-07-06,Mobile App,True
3472,diamondrocha@example.com,Lauren,Dixon,38,Other,64929,Mid Value,Married,Bachelor,Suburban,Lake Patty,Florida,USA,2024-04-01,2024-04-09,Mobile App,True
3473,jaimeadams@example.com,Robin,Hanson,32,F,44288,Low Value,Widowed,Some College,Urban,South Robertchester,Louisiana,USA,2024-01-28,2024-02-05,Web,True
3474,kimberly69@example.net,Randall,Gallagher,75,M,56014,Mid Value,Married,High School,Urban,North David,New Hampshire,USA,2024-01-17,2024-02-09,Mobile App,False
3475,robert59@example.com,Joseph,Stein,73,Other,97040,High Value,Single,High School,Rural,Robertton,North Dakota,USA,2024-07-07,2024-07-12,Web,True
3476,udavis@example.com,Jesus,Jones,54,M,90201,High Value,Married,Some College,Suburban,Allisonport,Arkansas,USA,2023-06-27,2023-07-04,Web,True
3477,jhenderson@example.org,Douglas,Mcclure,21,Other,31094,Low Value,Divorced,Bachelor,Urban,Priscillamouth,Pennsylvania,USA,2023-11-27,2023-12-15,Mobile App,True
3478,cbuchanan@example.net,Katherine,Meyer,29,M,41695,Low Value,Single,High School,Urban,Lake Hannahport,Missouri,USA,2024-11-05,2024-12-01,Mobile App,True
3479,amandafischer@example.net,Ashley,Norris,21,M,45000,Low Value,Single,Bachelor,Urban,North Elizabeth,Washington,USA,2024-05-07,2024-05-23,Mobile App,False
3480,wendyroberts@example.com,Cheryl,Spears,20,Other,25791,Low Value,Divorced,Master,Urban,Port Kathleen,Arizona,USA,2023-10-10,2023-10-31,Mobile App,True
3481,markbuchanan@example.com,Benjamin,Floyd,52,Other,83567,High Value,Married,Master,Urban,Colleenbury,Georgia,USA,2023-08-26,2023-08-26,Email,False
3482,ywheeler@example.com,Tina,Pollard,28,M,50098,Mid Value,Divorced,Bachelor,Suburban,Rogersside,Kansas,USA,2024-06-27,2024-07-20,Mobile App,True
3483,franklinryan@example.com,Cheryl,Harris,32,M,51251,Mid Value,Widowed,Some College,Suburban,Schmidtmouth,Virginia,USA,2024-03-25,2024-04-02,Email,True
3484,ebarrera@example.net,Travis,Smith,54,F,104368,High Value,Married,High School,Urban,Lake Natashamouth,Illinois,USA,2023-11-08,2023-12-06,Email,True
3485,troy44@example.org,Amanda,Morgan,45,F,117114,High Value,Married,Bachelor,Rural,Garrettstad,Maryland,USA,2023-10-18,2023-11-17,Web,False
3486,glucas@example.org,Denise,Kennedy,32,Other,50663,Mid Value,Single,Some College,Urban,South Zacharyfurt,Montana,USA,2023-04-11,2023-05-06,Web,True
3487,jessicaadams@example.org,John,Brown,57,Other,57979,Mid Value,Divorced,Some College,Suburban,Georgeland,Montana,USA,2023-01-14,2023-02-07,Web,True
3488,bauerjoseph@example.net,James,Cox,55,Other,86145,High Value,Single,Bachelor,Urban,Bennetthaven,Maine,USA,2024-09-20,2024-10-17,Mobile App,True
3489,pnewman@example.org,Alec,Moore,39,M,73078,Mid Value,Widowed,Some College,Suburban,Raymondstad,Minnesota,USA,2023-04-14,2023-04-14,Mobile App,True
3490,courtneyramirez@example.org,Lauren,Long,55,Other,120000,High Value,Single,Bachelor,Urban,Dodsonville,Vermont,USA,2023-09-25,2023-10-08,Web,True
3491,wrightronald@example.org,Michael,Chavez,23,F,23763,Low Value,Widowed,Some College,Urban,Waynefurt,Pennsylvania,USA,2024-03-16,2024-04-10,Mobile App,True
3492,alanterry@example.net,Christopher,Hale,34,F,82025,High Value,Married,Bachelor,Suburban,Jeffreychester,Kansas,USA,2024-07-24,2024-08-13,Mobile App,True
3493,wschultz@example.org,Tyler,Wilson,37,Other,71799,Mid Value,Single,Master,Urban,West Dannystad,Utah,USA,2023-10-23,2023-11-13,Email,True
3494,lisamurphy@example.com,Jeffery,Sims,23,F,37736,Low Value,Widowed,High School,Suburban,Cantrellmouth,Nebraska,USA,2023-03-24,2023-04-20,Web,True
3495,christinaphillips@example.com,Charles,Lee,18,F,31862,Low Value,Widowed,Some College,Urban,East Rhonda,Kansas,USA,2024-09-21,2024-10-05,Web,True
3496,conniestewart@example.com,Charles,Smith,53,M,77363,Mid Value,Divorced,Bachelor,Urban,Mitchellmouth,Louisiana,USA,2023-04-07,2023-05-07,Mobile App,True
3497,anthony75@example.org,Jeffrey,Wilson,27,F,52192,Mid Value,Widowed,Bachelor,Suburban,Millerhaven,Washington,USA,2024-09-25,2024-09-28,Mobile App,True
3498,ashleysmith@example.org,Erika,Taylor,52,F,99816,High Value,Single,Some College,Urban,Lake Andreachester,North Carolina,USA,2023-10-27,2023-11-16,Web,True
3499,jeffrey04@example.com,Justin,Shaw,42,Other,104580,High Value,Married,High School,Suburban,Barneshaven,Louisiana,USA,2024-07-02,2024-07-03,Web,True
3500,jasmin45@example.net,Wayne,Manning,22,M,32416,Low Value,Widowed,Bachelor,Urban,Port Emily,Utah,USA,2023-10-09,2023-11-05,Web,True
3501,elizabethgriffin@example.net,Scott,Kramer,24,Other,28751,Low Value,Divorced,High School,Suburban,Albertburgh,Ohio,USA,2023-12-24,2023-12-30,Mobile App,True
3502,hansonkatie@example.org,Eric,Morgan,18,Other,22757,Low Value,Widowed,Bachelor,Suburban,New Maureenberg,New Jersey,USA,2023-07-05,2023-07-09,Mobile App,True
3503,zachary06@example.org,Tyler,Gonzalez,18,Other,37621,Low Value,Single,Some College,Suburban,South Christine,Oklahoma,USA,2024-08-18,2024-08-29,Email,True
3504,pjames@example.net,Dominic,Hammond,33,F,74238,Mid Value,Single,Some College,Urban,West Annachester,Tennessee,USA,2023-09-19,2023-10-19,Mobile App,True
3505,kenneth25@example.org,Elizabeth,Rodgers,47,F,75513,Mid Value,Single,High School,Urban,Port Joshuaburgh,Massachusetts,USA,2024-07-31,2024-08-27,Email,True
3506,acostaamy@example.org,William,Henderson,65,F,65094,Mid Value,Married,Master,Suburban,South Cory,Rhode Island,USA,2024-08-20,2024-09-03,Web,True
3507,rick32@example.org,Wayne,Greene,43,Other,82998,High Value,Single,Some College,Rural,New Jason,Colorado,USA,2024-04-07,2024-04-08,Email,True
3508,patriciakerr@example.com,Brooke,Morales,61,Other,52108,Mid Value,Married,High School,Suburban,Lake Michelemouth,Wyoming,USA,2024-07-04,2024-07-10,Web,True
3509,lisasmith@example.org,Gregory,Lewis,40,M,61823,Mid Value,Single,High School,Suburban,New Joseph,Nevada,USA,2024-05-02,2024-05-12,Email,True
3510,lindsey33@example.org,Erin,Kelley,66,M,56909,Mid Value,Married,Bachelor,Rural,North Stephanie,Alabama,USA,2023-03-31,2023-04-19,Web,True
3511,gabrielmiller@example.net,Monica,Navarro,44,F,83812,High Value,Single,High School,Urban,Wrightmouth,Vermont,USA,2024-10-30,2024-10-31,Web,True
3512,trevorthompson@example.com,Aaron,Nolan,67,M,62342,Mid Value,Married,Bachelor,Suburban,North Geneberg,South Carolina,USA,2024-05-23,2024-05-26,Web,True
3513,patricklivingston@example.org,Shane,Reynolds,34,M,53729,Mid Value,Widowed,Master,Urban,North Jenniferfort,North Dakota,USA,2023-07-12,2023-07-15,Web,True
3514,kimberly29@example.org,Eric,Cruz,36,F,90000,High Value,Single,Master,Rural,Deniseport,New York,USA,2023-11-11,2023-12-06,Web,True
3515,coxmolly@example.net,Lisa,Salazar,40,F,82525,High Value,Divorced,Bachelor,Suburban,New Davidstad,Texas,USA,2024-12-27,2025-01-13,Web,False
3516,eblair@example.org,Kaitlyn,Webb,65,Other,61788,Mid Value,Widowed,Some College,Suburban,Crawfordtown,Montana,USA,2024-03-02,2024-03-10,Email,True
3517,daviscorey@example.org,Diane,Wallace,21,M,34202,Low Value,Divorced,High School,Suburban,Lisaberg,South Dakota,USA,2023-09-18,2023-09-18,Email,True
3518,pamelarobbins@example.org,Jacob,Trevino,29,F,50109,Mid Value,Divorced,High School,Suburban,Carlsonstad,Alabama,USA,2024-12-18,2024-12-22,Web,True
3519,brandymiller@example.net,Jessica,Miller,50,M,107866,High Value,Divorced,Master,Rural,Johnhaven,Montana,USA,2023-03-28,2023-04-08,Web,False
3520,lisablackwell@example.org,Cheryl,Nunez,18,M,27383,Low Value,Single,Bachelor,Urban,Port David,Montana,USA,2024-12-21,2024-12-24,Web,True
3521,anthony16@example.net,Douglas,Washington,24,Other,39325,Low Value,Married,High School,Urban,South Josephburgh,Arkansas,USA,2024-02-14,2024-02-27,Mobile App,True
3522,hallchristopher@example.org,Caitlyn,Carrillo,22,M,29075,Low Value,Single,Some College,Suburban,Caldwellburgh,Arkansas,USA,2024-01-24,2024-02-18,Mobile App,True
3523,kellythomas@example.com,Jeremiah,Fuller,45,M,69962,Mid Value,Divorced,Some College,Urban,North Felicia,Indiana,USA,2023-11-01,2023-11-26,Web,True
3524,amanda41@example.net,Ebony,Sweeney,39,Other,77241,Mid Value,Widowed,Some College,Rural,Ashleyborough,Alabama,USA,2023-05-07,2023-05-12,Email,True
3525,brightmolly@example.com,Christian,Grimes,55,M,109361,High Value,Widowed,Master,Urban,Gomezhaven,New Hampshire,USA,2023-08-02,2023-08-03,Web,True
3526,smithjames@example.com,Tracy,Leon,22,Other,45000,Low Value,Divorced,Some College,Urban,Lake Dawnberg,New Hampshire,USA,2023-10-22,2023-11-06,Mobile App,False
3527,nealcasey@example.org,Cindy,Wright,39,M,58002,Mid Value,Divorced,Bachelor,Urban,South Kristin,Washington,USA,2024-10-03,2024-10-07,Web,True
3528,john64@example.com,Benjamin,Chapman,18,F,36868,Low Value,Widowed,Some College,Suburban,West Sarah,Maine,USA,2023-08-25,2023-09-20,Mobile App,True
3529,davidvelasquez@example.com,Charles,Clark,18,F,29938,Low Value,Married,Some College,Urban,Bobbychester,Connecticut,USA,2024-07-31,2024-08-14,Web,True
3530,brandigibson@example.org,Kristen,Fisher,49,Other,101750,High Value,Married,High School,Suburban,Amandaside,Illinois,USA,2023-11-01,2023-11-05,Web,True
3531,roberto00@example.com,James,Hill,29,M,38309,Low Value,Single,Bachelor,Suburban,Thompsonborough,California,USA,2023-10-25,2023-11-02,Mobile App,True
3532,keithfranklin@example.org,James,Wilson,75,Other,55136,Mid Value,Divorced,Some College,Urban,Timothyland,Idaho,USA,2023-08-16,2023-09-10,Mobile App,True
3533,ialexander@example.org,Crystal,Goodman,52,F,78361,Mid Value,Single,Some College,Urban,West Jonathan,Nevada,USA,2024-09-10,2024-10-06,Web,True
3534,cgreen@example.org,Chelsea,Richardson,45,F,91184,High Value,Divorced,Bachelor,Urban,Terrifurt,Nebraska,USA,2023-12-29,2024-01-18,Mobile App,True
3535,ydalton@example.org,Kyle,Scott,49,F,80383,High Value,Divorced,Bachelor,Urban,Lake Victoria,Indiana,USA,2023-12-31,2024-01-12,Web,True
3536,stephanielyons@example.org,Gail,Jordan,39,M,76590,Mid Value,Married,Master,Suburban,Turnertown,Wisconsin,USA,2025-01-01,2025-01-10,Email,True
3537,campbellgregory@example.org,Michael,Frey,22,M,38918,Low Value,Single,Master,Urban,Oliverbury,Utah,USA,2023-05-26,2023-06-08,Mobile App,True
3538,melissasmith@example.org,Gregory,Bentley,28,F,51247,Mid Value,Married,Some College,Urban,Clarkville,Colorado,USA,2025-01-08,2025-01-11,Web,True
3539,joseph13@example.org,Jessica,Murphy,18,M,42617,Low Value,Single,Some College,Suburban,North John,Montana,USA,2024-09-27,2024-10-07,Mobile App,True
3540,mcguirerichard@example.net,Victoria,Short,21,M,35098,Low Value,Divorced,Some College,Urban,Williamville,Georgia,USA,2024-08-18,2024-09-06,Mobile App,True
3541,hwheeler@example.com,Brittany,Wang,36,M,57831,Mid Value,Single,Bachelor,Urban,Valenzuelaberg,Tennessee,USA,2024-08-13,2024-08-23,Web,True
3542,nguyenjennifer@example.com,Mark,Hale,37,Other,83633,High Value,Divorced,High School,Suburban,Bishopton,Tennessee,USA,2023-02-06,2023-02-07,Web,True
3543,kellyperez@example.com,Steven,Perry,67,F,64179,Mid Value,Single,Some College,Rural,Port Lisa,Virginia,USA,2024-03-16,2024-03-20,Mobile App,True
3544,isabelcole@example.net,Colin,Riggs,37,Other,79104,Mid Value,Divorced,Some College,Suburban,East Mark,Tennessee,USA,2023-02-14,2023-03-04,Web,True
3545,dsampson@example.net,Jason,Smith,60,F,94138,High Value,Divorced,High School,Suburban,West Beth,Michigan,USA,2024-01-04,2024-01-22,Email,True
3546,elizabeth24@example.org,Vanessa,Brooks,68,Other,78779,Mid Value,Widowed,Some College,Urban,South Erika,Utah,USA,2024-09-14,2024-09-17,Web,True
3547,josephturner@example.net,Zachary,Prince,32,M,38149,Low Value,Widowed,Some College,Suburban,North Jesse,Kentucky,USA,2023-03-30,2023-04-23,Mobile App,False
3548,karen38@example.com,Mark,Miller,18,M,26761,Low Value,Widowed,Bachelor,Urban,Sharonview,Minnesota,USA,2024-07-04,2024-07-06,Mobile App,True
3549,porterryan@example.org,Alexander,Carson,32,M,55767,Mid Value,Widowed,Bachelor,Suburban,North Danielstad,New Mexico,USA,2023-06-09,2023-06-19,Mobile App,False
